term,average_tf,idf,tf_idf,frequency,document_frequency
florida,0.0009990009990009992,3.9415818076696905,0.003937644163506185,3,2
fly,0.001746545435865824,3.9415818076696905,0.006884151716277262,3,2
follow,0.0006472491909385113,4.634728988229636,0.002999824587850897,1,1
food,0.00018318373328448433,4.634728988229636,0.0008490069588257255,1,1
foot,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
footstep,0.00014710208884966168,4.634728988229636,0.0006817783154206585,1,1
force,0.0035287164055687304,3.0252910757955354,0.010675394250780379,5,5
foreign,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
forest,0.0011805543319295896,3.9415818076696905,0.004653251477699316,3,2
forever,0.0016181229773462782,4.634728988229636,0.007499561469627242,1,1
fourth,0.0005109862033725089,4.634728988229636,0.002368282569355971,1,1
france,0.0007468259895444362,4.634728988229636,0.0034613360629048816,2,1
free,0.0012550825657621776,3.5361166995615263,0.004438118420120164,3,3
friday,0.0007812025712511149,3.0252910757955354,0.002363365167194524,5,5
friend,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
frontier,0.0003595828838547285,4.634728988229636,0.0016665692154727205,2,1
frost,0.0019417475728155341,4.634728988229636,0.008999473763552692,1,1
fuel,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
game,0.0004480955937266617,4.634728988229636,0.002076801637742929,3,1
gang,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
gap,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
gaza,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
germany,0.00048543689320388353,4.634728988229636,0.002249868440888173,1,1
giant,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
girl,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
give,0.00014490653528474135,4.634728988229636,0.0006716025196681113,1,1
global,0.0003493674610179464,3.9415818076696905,0.0013770604285400874,2,2
globe,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
golf,0.00016181229773462783,4.634728988229636,0.0007499561469627243,1,1
government,0.0007542859605831708,3.9415818076696905,0.002973079820015283,2,2
granite,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
greece,0.0014153403024358753,3.9415818076696905,0.005578679587742964,3,2
group,0.0007204674252075737,3.9415818076696905,0.002839781296216796,2,2
grow,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
guard,0.0017533300185800641,3.9415818076696905,0.006910893704076341,3,2
guardian,0.00048658179153691146,3.9415818076696905,0.001917901937465216,3,2
guide,0.00020226537216828477,4.634728988229636,0.0009374451837034052,1,1
gun,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
hack,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
haitian,0.00025217500945656286,4.634728988229636,0.0011687628264354145,2,1
halmahera,0.0004045307443365696,3.9415818076696905,0.0015944910225201014,2,2
hang,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
hantavirus,0.004248293904204812,2.6888188391743224,0.011422892683975332,18,7
happen,0.0010820884306711955,3.9415818076696905,0.00426514007262343,2,2
harrison,0.0003467406380027739,4.634728988229636,0.0016070488863486946,2,1
head,0.0006723707348790471,3.5361166995615263,0.002377581383902254,4,3
headline,0.00031318509238960227,4.634728988229636,0.0014515280263794664,1,1
health,0.0005663430420711974,3.9415818076696905,0.0022322874315281417,3,2
heat,0.0019417475728155341,4.634728988229636,0.008999473763552692,1,1
heating,0.00014710208884966168,4.634728988229636,0.0006817783154206585,1,1
hectare,0.0008457702676510492,3.9415818076696905,0.0033336727004413006,2,2
heffron,0.00014936519790888724,4.634728988229636,0.0006922672125809763,1,1
hemarathana,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
hero,0.0012135922330097086,4.634728988229636,0.005624671102220431,1,1
high,0.0004512073686830969,3.9415818076696905,0.0017784707558878056,2,2
highlight,0.00017032873445750298,4.634728988229636,0.0007894275231186571,1,1
highway,0.0019417475728155341,4.634728988229636,0.008999473763552692,1,1
hiker,0.0006472491909385113,3.9415818076696905,0.0025511856360321624,3,2
hill,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
hire,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
history,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
hit,0.005182797671300481,2.5552874465497997,0.013243537827481654,10,8
hold,0.0007542859605831708,3.9415818076696905,0.002973079820015283,2,2
home,0.0018754842783969,3.248434627109745,0.0060923880725444225,6,4
homeless,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
hondius,0.00034160373966199203,3.9415818076696905,0.001346459085683641,2,2
hong,0.0002659928181939087,4.634728988229636,0.001232804625144204,2,1
hospital,0.0031648421196498982,2.6888188391743224,0.008509687114327041,9,7
host,0.00017979144192736425,4.634728988229636,0.0008332846077363603,1,1
hour,0.00015169902912621358,4.634728988229636,0.0007030838877775539,1,1
house,0.005124056094929882,3.248434627109745,0.016645161250022966,4,4
housing,0.00040453074433656954,4.634728988229636,0.0018748903674068104,3,1
hromada,0.0012135922330097086,4.634728988229636,0.005624671102220431,1,1
hryvnia,0.00088261253309797,4.634728988229636,0.0040906698925239505,1,1
human,0.0006580882922221705,3.9415818076696905,0.0025939088404633224,2,2
humanity,0.000543741729229721,3.9415818076696905,0.002143202508002727,2,2
illegal,0.0003734129947722181,4.634728988229636,0.0017306680314524408,1,1
immediate,0.00024271844660194176,4.634728988229636,0.0011249342204440866,1,1
imprisonment,0.00014490653528474135,4.634728988229636,0.0006716025196681113,1,1
improve,0.00040453074433656954,4.634728988229636,0.0018748903674068104,2,1
incident,0.006743831028450343,2.5552874465497997,0.017232426768652186,8,8
include,0.0006067961165048543,4.634728988229636,0.0028123355511102156,1,1
increase,0.00014710208884966168,4.634728988229636,0.0006817783154206585,1,1
india,0.0005109862033725089,4.634728988229636,0.002368282569355971,3,1
indian,0.00034065746891500596,4.634728988229636,0.0015788550462373142,2,1
individual,0.0006472491909385113,4.634728988229636,0.002999824587850897,1,1
indonesia,0.0006472491909385113,3.9415818076696905,0.0025511856360321624,3,2
indonesian,0.0005663430420711974,3.9415818076696905,0.0022322874315281417,3,2
industrial,0.0016181229773462782,4.634728988229636,0.007499561469627242,1,1
infect,0.00014710208884966168,4.634728988229636,0.0006817783154206585,1,1
infected,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
infection,0.00014710208884966168,4.634728988229636,0.0006817783154206585,1,1
information,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
infrastructure,0.0012135922330097086,4.634728988229636,0.005624671102220431,1,1
injure,0.011527706807471753,2.1498223384416355,0.024782521605708485,13,12
inner,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
insight,0.0002898130705694827,4.634728988229636,0.0013432050393362225,2,1
inspection,0.00040453074433656954,4.634728988229636,0.0018748903674068104,1,1
intelligence,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
intensify,0.0006472491909385113,4.634728988229636,0.002999824587850897,1,1
intensive,0.00020226537216828477,4.634728988229636,0.0009374451837034052,1,1
inter,0.00014710208884966168,4.634728988229636,0.0006817783154206585,1,1
international,0.0007508936692260508,3.9415818076696905,0.0029597088261157437,2,2
interrogation,0.00014490653528474135,4.634728988229636,0.0006716025196681113,1,1
interview,0.00018318373328448433,4.634728988229636,0.0008490069588257255,1,1
invader,0.0016181229773462782,4.634728988229636,0.007499561469627242,1,1
investigate,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
investigation,0.0006865980871618204,3.9415818076696905,0.0027062825295378398,2,2
involve,0.0010319777310068572,3.9415818076696905,0.004067624650456874,2,2
iran,0.00014490653528474135,4.634728988229636,0.0006716025196681113,1,1
iranian,0.00014490653528474135,4.634728988229636,0.0006716025196681113,1,1
ireland,0.0003467406380027739,4.634728988229636,0.0016070488863486946,2,1
irgc,0.0005109862033725089,4.634728988229636,0.002368282569355971,1,1
island,0.001919273642574613,2.842969519001581,0.00545643646446276,7,6
isolation,0.0007468259895444362,4.634728988229636,0.0034613360629048816,2,1
issue,0.00088261253309797,4.634728988229636,0.0040906698925239505,1,1
item,0.0006067961165048543,4.634728988229636,0.0028123355511102156,1,1
jail,0.00018318373328448433,4.634728988229636,0.0008490069588257255,1,1
jewish,0.00014936519790888724,4.634728988229636,0.0006922672125809763,1,1
jitu,0.00034065746891500596,4.634728988229636,0.0015788550462373142,2,1
johannesburg,0.00040453074433656954,4.634728988229636,0.0018748903674068104,2,1
join,0.00031318509238960227,4.634728988229636,0.0014515280263794664,1,1
journalist,0.00030339805825242716,4.634728988229636,0.0014061677755551078,2,1
jovenel,0.00025217500945656286,4.634728988229636,0.0011687628264354145,2,1
judge,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
july,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
jump,0.0008270406328658756,3.9415818076696905,0.003259848312707763,2,2
katy,0.0006067961165048543,4.634728988229636,0.0028123355511102156,1,1
keir,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
kendrick,0.0002157497303128371,4.634728988229636,0.0009999415292836324,1,1
keonjhar,0.00017032873445750298,4.634728988229636,0.0007894275231186571,1,1
key,0.0008629989212513484,3.9415818076696905,0.003401580848042883,2,2
kharkiv,0.004467619758881895,3.248434627109745,0.014512770725511636,4,4
kherson,0.008217160401626422,2.842969519001581,0.023361136554570706,7,6
kick,0.00036636746656896867,4.634728988229636,0.001698013917651451,2,1
kill,0.006814944314944315,2.33214389523559,0.015893430780467874,12,10
killing,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
killycolpy,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
kirovohrad,0.0016181229773462782,4.634728988229636,0.007499561469627242,1,1
knife,0.0005109862033725089,4.634728988229636,0.002368282569355971,1,1
know,0.001399221059415234,3.5361166995615263,0.0049478089545763795,3,3
known,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
kompaniivska,0.0012135922330097086,4.634728988229636,0.005624671102220431,1,1
komyshan,0.0016181229773462782,4.634728988229636,0.007499561469627242,1,1
kong,0.0002659928181939087,4.634728988229636,0.001232804625144204,2,1
kramatorsk,0.0016181229773462782,4.634728988229636,0.007499561469627242,1,1
kumanjayi,0.0006067961165048543,4.634728988229636,0.0028123355511102156,1,1
kurshchyna,0.0013869625520110955,4.634728988229636,0.006428195545394778,1,1
lack,0.00017032873445750298,4.634728988229636,0.0007894275231186571,1,1
lamont,0.0002157497303128371,4.634728988229636,0.0009999415292836324,1,1
land,0.0005139920045688178,3.9415818076696905,0.0020259415344961286,3,2
language,0.00014936519790888724,4.634728988229636,0.0006922672125809763,1,1
lanka,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
large,0.001966927912692894,3.5361166995615263,0.006955286638907039,5,3
late,0.00031318509238960227,4.634728988229636,0.0014515280263794664,1,1
latvia,0.004282907821899366,3.248434627109745,0.013912746073377077,5,4
launch,0.00024894199651481205,4.634728988229636,0.0011537786876349603,1,1
laureate,0.0002898130705694827,4.634728988229636,0.0013432050393362225,2,1
law,0.00039898922729086314,4.634728988229636,0.0018492069377163065,3,1
lead,0.0002964672867585489,3.9415818076696905,0.0011685500640566896,2,2
leader,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
leadership,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
leave,0.000499638647112328,3.5361166995615263,0.0017667805638002312,3,3
let,0.0003436990534588899,3.9415818076696905,0.001354717936426853,2,2
leung,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
light,0.002115117891816921,3.9415818076696905,0.008336910203462243,2,2
like,0.0006067961165048543,4.634728988229636,0.0028123355511102156,1,1
line,0.0010787486515641855,4.634728988229636,0.004999707646418161,1,1
liner,0.0013754045307443365,3.9415818076696905,0.005421269476568344,3,2
link,0.0006067961165048543,4.634728988229636,0.0028123355511102156,1,1
list,0.00026968716289104636,4.634728988229636,0.0012499269116045403,2,1
little,0.0012540453074433655,3.9415818076696905,0.004942922169812313,2,2
live,0.0002948087068315822,3.9415818076696905,0.0011620126355899917,2,2
loan,0.0006067961165048543,4.634728988229636,0.0028123355511102156,1,1
local,0.0004130471810594447,3.9415818076696905,0.001628059254573156,2,2
localize,0.00033478406427854036,4.634728988229636,0.0015516334075090848,1,1
london,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
long,0.00014490653528474135,4.634728988229636,0.0006716025196681113,1,1
los,0.00017979144192736425,4.634728988229636,0.0008332846077363603,1,1
lose,0.0016181229773462782,4.634728988229636,0.007499561469627242,1,1
loved,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
lover,0.00031318509238960227,4.634728988229636,0.0014515280263794664,1,1
lviv,0.0019417475728155341,4.634728988229636,0.008999473763552692,1,1
lyut,0.0012135922330097086,4.634728988229636,0.005624671102220431,1,1
maccabi,0.00014936519790888724,4.634728988229636,0.0006922672125809763,1,1
magura,0.00042211903756859433,4.634728988229636,0.001956407339902759,1,1
main,0.0010787486515641855,4.634728988229636,0.004999707646418161,1,1
mainly,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
male,0.00018318373328448433,4.634728988229636,0.0008490069588257255,1,1
man,0.0023270498633325603,2.842969519001581,0.006615731830651264,11,6
manage,0.00033478406427854036,4.634728988229636,0.0015516334075090848,1,1
manchester,0.00019036740909956216,4.634728988229636,0.0008823013493679108,1,1
mandelson,0.0006472491909385113,4.634728988229636,0.002999824587850897,1,1
marathon,0.001142204454597373,4.634728988229636,0.005293808096207465,2,1
marina,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
marine,0.0008442380751371887,4.634728988229636,0.003912814679805518,2,1
maroubra,0.0002987303958177745,4.634728988229636,0.0013845344251619525,2,1
martin,0.00020226537216828477,4.634728988229636,0.0009374451837034052,1,1
mary,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
mass,0.0024271844660194173,3.5361166995615263,0.008582807523207588,5,3
match,0.00014936519790888724,4.634728988229636,0.0006922672125809763,1,1
mcsweeney,0.001142204454597373,4.634728988229636,0.005293808096207465,2,1
meat,0.0006067961165048543,4.634728988229636,0.0028123355511102156,1,1
medical,0.0006134376660387383,3.9415818076696905,0.002417914744597646,4,2
medically,0.00020226537216828477,4.634728988229636,0.0009374451837034052,1,1
medium,0.001635711270578303,3.9415818076696905,0.006447289786711714,2,2
meeting,0.00020226537216828477,4.634728988229636,0.0009374451837034052,1,1
melitopol,0.0010787486515641855,4.634728988229636,0.004999707646418161,1,1
melnychuk,0.0016181229773462782,4.634728988229636,0.007499561469627242,1,1
member,0.00035396440129449835,3.9415818076696905,0.0013951796447050884,2,2
memoir,0.0002898130705694827,4.634728988229636,0.0013432050393362225,2,1
mercenary,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
merseyside,0.0005499502929542906,3.9415818076696905,0.0021676740698312485,3,2
metre,0.00016181229773462783,4.634728988229636,0.0007499561469627243,1,1
miami,0.0009990009990009992,3.9415818076696905,0.003937644163506185,3,2
mile,0.0006202804746494067,3.5361166995615263,0.002193384144819717,3,3
military,0.001237722137057855,3.9415818076696905,0.004878583058377292,3,2
million,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
minister,0.002897620056478589,3.5361166995615263,0.010246322670698351,5,3
minute,0.0006472491909385113,4.634728988229636,0.002999824587850897,1,1
mishchenko,0.0013869625520110955,4.634728988229636,0.006428195545394778,1,1
miss,0.0008090614886731391,3.9415818076696905,0.0031889820450402024,4,2
moalim,0.00036636746656896867,4.634728988229636,0.001698013917651451,2,1
mogadishu,0.00030339805825242716,4.634728988229636,0.0014061677755551078,2,1
mohame,0.00030339805825242716,4.634728988229636,0.0014061677755551078,2,1
mohamed,0.00015169902912621358,4.634728988229636,0.0007030838877775539,1,1
mohammadi,0.000434719605854224,4.634728988229636,0.0020148075590043337,3,1
mohamud,0.00015169902912621358,4.634728988229636,0.0007030838877775539,1,1
monday,0.0019417475728155341,4.634728988229636,0.008999473763552692,1,1
money,0.0004667449736432874,3.9415818076696905,0.001839713496933651,3,2
monitor,0.001396775966294193,3.9415818076696905,0.005505506738135444,2,2
monk,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
morgan,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
morning,0.001769822006472492,3.5361166995615263,0.006258297152338867,3,3
moroccan,0.0002157497303128371,4.634728988229636,0.0009999415292836324,1,1
morocco,0.0004314994606256742,4.634728988229636,0.001999883058567265,2,1
mount,0.0008090614886731392,3.9415818076696905,0.003188982045040203,4,2
multiple,0.0005109862033725089,4.634728988229636,0.002368282569355971,1,1
munda,0.00034065746891500596,4.634728988229636,0.0015788550462373142,2,1
murder,0.0003467406380027739,4.634728988229636,0.0016070488863486946,2,1
musk,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
mykolaiv,0.004341963322545847,3.248434627109745,0.014104584006598407,4,4
mykolayiv,0.0009708737864077671,4.634728988229636,0.004499736881776346,1,1
mystery,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
naked,0.00018318373328448433,4.634728988229636,0.0008490069588257255,1,1
narge,0.0002898130705694827,4.634728988229636,0.0013432050393362225,2,1
nathan,0.0002659928181939087,4.634728988229636,0.001232804625144204,2,1
nation,0.0006115243979321649,3.5361166995615263,0.002162421635717236,4,3
national,0.00016181229773462783,4.634728988229636,0.0007499561469627243,1,1
nato,0.0011866235167206042,3.9415818076696905,0.004677173666058964,2,2
naval,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
near,0.0018514610008911402,3.248434627109745,0.006014350026038047,4,4
nearly,0.00028194567029518483,3.9415818076696905,0.0011113119247867372,2,2
need,0.0006263701847792045,4.634728988229636,0.002903056052758933,2,1
neglect,0.0002898130705694827,4.634728988229636,0.0013432050393362225,2,1
netball,0.000597460791635549,4.634728988229636,0.002769068850323905,4,1
netherlands,0.00020226537216828477,4.634728988229636,0.0009374451837034052,1,1
new,0.00014936519790888724,4.634728988229636,0.0006922672125809763,1,1
news,0.0007482090006361851,3.5361166995615263,0.002645754341911855,5,3
night,0.0004978839930296241,4.634728988229636,0.0023075573752699206,2,1
nikopol,0.011365387578979813,2.6888188391743224,0.030559468236878762,7,7
nobel,0.0002898130705694827,4.634728988229636,0.0013432050393362225,2,1
nonsense,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
noongar,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
northern,0.0003467406380027739,4.634728988229636,0.0016070488863486946,2,1
november,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
nsw,0.00014936519790888724,4.634728988229636,0.0006922672125809763,1,1
numerous,0.00014490653528474135,4.634728988229636,0.0006716025196681113,1,1
nyikina,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
oblast,0.007423703774557472,2.842969519001581,0.021105363549163876,6,6
occupier,0.0062683002003390345,3.0252910757955354,0.018963432656493046,5,5
occur,0.00020226537216828477,4.634728988229636,0.0009374451837034052,1,1
october,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
odesa,0.0024089349587561133,3.9415818076696905,0.009495014209292633,3,2
odisha,0.00017032873445750298,4.634728988229636,0.0007894275231186571,1,1
offensive,0.0004480955937266617,4.634728988229636,0.002076801637742929,3,1
offer,0.0003182768542861283,3.9415818076696905,0.0012545142586565404,2,2
office,0.0011582353943110203,3.9415818076696905,0.0045652795592154485,2,2
official,0.003443224483081407,2.5552874465497997,0.008798428297270842,10,8
oil,0.00031318509238960227,4.634728988229636,0.0014515280263794664,1,1
old,0.0033228417655479163,2.5552874465497997,0.008490815850375963,9,8
one,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
operation,0.0020913219656794753,3.5361166995615263,0.00739515852699903,5,3
organise,0.00031318509238960227,4.634728988229636,0.0014515280263794664,1,1
origin,0.0009932212648672807,3.9415818076696905,0.003914862868591553,2,2
outbreak,0.002264506861879792,3.248434627109745,0.007356102503457941,7,4
outrage,0.0006067961165048543,4.634728988229636,0.0028123355511102156,1,1
outside,0.00017032873445750298,4.634728988229636,0.0007894275231186571,1,1
overseas,0.00032362459546925567,4.634728988229636,0.0014999122939254486,2,1
oxford,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
oxygen,0.00032362459546925567,4.634728988229636,0.0014999122939254486,2,1
paddington,0.0006263701847792045,4.634728988229636,0.002903056052758933,2,1
palestine,0.001142204454597373,4.634728988229636,0.005293808096207465,2,1
palestinians,0.0005109862033725089,4.634728988229636,0.002368282569355971,1,1
pallegama,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
pandemic,0.00017979144192736425,4.634728988229636,0.0008332846077363603,1,1
paratrooper,0.00032362459546925567,4.634728988229636,0.0014999122939254486,2,1
park,0.0005089480817636157,3.9415818076696905,0.0020060605001278537,3,2
participate,0.0002157497303128371,4.634728988229636,0.0009999415292836324,1,1
party,0.00014710208884966168,4.634728988229636,0.0006817783154206585,1,1
passenger,0.0026179124194543953,2.842969519001581,0.007442645211924527,12,6
past,0.00039384853179955337,3.9415818076696905,0.0015523862079185372,2,2
patagonia,0.000441306266548985,4.634728988229636,0.0020453349462619752,3,1
patricia,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
patsy,0.0003467406380027739,4.634728988229636,0.0016070488863486946,2,1
pause,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
peace,0.00014490653528474135,4.634728988229636,0.0006716025196681113,1,1
peaceful,0.00036636746656896867,4.634728988229636,0.001698013917651451,2,1
pedestrian,0.00017979144192736425,4.634728988229636,0.0008332846077363603,1,1
people,0.00946316026683636,2.069779630768099,0.019586656362991908,17,13
perimeter,0.0008270406328658756,3.9415818076696905,0.003259848312707763,2,2
person,0.0020177503187211927,3.248434627109745,0.006554530004195647,9,4
personnel,0.00016181229773462783,4.634728988229636,0.0007499561469627243,1,1
perth,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
peter,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
phone,0.001142204454597373,4.634728988229636,0.005293808096207465,2,1
photo,0.0013869625520110955,4.634728988229636,0.006428195545394778,1,1
photograph,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
pistol,0.00015169902912621358,4.634728988229636,0.0007030838877775539,1,1
place,0.00017032873445750298,4.634728988229636,0.0007894275231186571,1,1
plane,0.0023478647122279336,3.248434627109745,0.007626885030970277,7,4
